,VEHICLE_PICTURE,OVERALL_STARS,OVERALL_FRNT_STARS,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_FOOT_NOTES_DRIV,FRNT_FOOT_NOTES_PASS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_CRASH_PICTURE,FRNT_CRASH_VIDEO,OVERALL_SIDE_STARS,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_FOOT_NOTES_DRIV,SIDE_FOOT_NOTES_PASS,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_CRASH_PICTURE,SIDE_CRASH_VIDEO,ROLLOVER_STARS,ROLLOVER_STARS_2,ROLLOVER_POSSIBILITY,ROLLOVER_POSSIBILITY_2,ROLL_FOOT_NOTES,ROLL_SAFETY_CONCERN,SIDE_POLE_STARS,POLE_FOOT_NOTES,POLE_SAFETY_CONCERN,SIDE_POLE_PICTURE,SIDE_POLE_VIDEO,NHTSA_ESC,NHTSA_FRNT_COLLISION_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_BACKUP_CAMERA,COMPLAINTS_COUNT,RECALLS_COUNT,INVESTIGATIONS_COUNT,MODEL_YR,MAKE,MODEL,MMY,VEHICLE_ID
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,MASERATI,GRAN TURISMO,2017 Maserati GranTurismo C RWD,11651
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,4,0,2017,MASERATI,LEVANTE,2017 Maserati Levante SUV AWD,11433
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,5,0,2017,MASERATI,QUATTROPORTE,2017 Maserati Quattroporte 4 DR AWD,11429
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,5,0,2017,MASERATI,QUATTROPORTE,2017 Maserati Quattroporte 4 DR RWD,11430
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09494P082.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09494P083.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09494C021.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09491P106.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09491C013.wmv,4,Not Rated,0.136,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09490P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09490C014.wmv,,Optional,Optional,,2,0,0,2017,MAZDA,CX-3,2017 Mazda CX-3 SUV AWD,11037
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09494P082.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09494P083.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09494C021.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09491P106.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09491C013.wmv,4,Not Rated,0.138,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09490P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09490C014.wmv,,Optional,Optional,,2,0,0,2017,MAZDA,CX-3,2017 Mazda CX-3 SUV FWD,11038
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v10075P083.JPG,4,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v10075P084.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v10075C021.wmv,5,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v10074P106.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v10074C013.wmv,4,Not Rated,0.169,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v10073P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v10073C014.wmv,,,,,4,1,0,2017,MAZDA,CX-5,2017 Mazda CX-5 SUV AWD,11761
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v10075P083.JPG,4,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v10075P084.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v10075C021.wmv,5,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v10074P106.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v10074C013.wmv,4,Not Rated,0.174,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v10073P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v10073C014.wmv,,,,,4,1,0,2017,MAZDA,CX-5,2017 Mazda CX-5 SUV FWD,11762
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,Standard,0,0,0,2017,MAZDA,CX-9,2017 Mazda CX-9 SUV AWD,11764
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,Standard,0,0,0,2017,MAZDA,CX-9,2017 Mazda CX-9 SUV FWD,11763
0,,5,5,5,4,,,,,,,5,5,5,,,,,,,4,Not Rated,0.13,0,,,5,,,,,,,,,0,0,0,2017,MAZDA,MAZDA2,2017 Mazda Mazda2  5 HB FWD,11652
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v10000P082.JPG,5,5,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v10000P083.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v10000C021.wmv,5,4,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v08498P105.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v08498C013.wmv,4,Not Rated,0.105,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v08497P073.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v08497C012.wmv,,,Optional,Standard,1,0,0,2017,MAZDA,MAZDA3,2017 Mazda Mazda3 4 DR FWD,11782
0,,5,5,5,4,,,,,,,5,4,5,,,,,,,4,Not Rated,0.105,0,,,5,,,,,,,Optional,Standard,1,0,0,2017,MAZDA,MAZDA3,2017 Mazda Mazda3 5 HB FWD,11783
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09156P086.jpg,5,5,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09156P085.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09156C016.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v08494P106.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v08494C013.wmv,4,Not Rated,0.103,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v08492P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v08492C012.wmv,,Optional,Optional,Standard,2,1,0,2017,MAZDA,MAZDA6,2017 Mazda Mazda6 4 DR FWD,11051
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,Optional,,2,0,0,2017,MAZDA,MX-5,2017 Mazda MX-5 C RWD,11653
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2017,MERCEDES-BENZ,AMG GT S,2017 Mercedes-Benz AMG GT S 2 DR RWD,11654
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2017,MERCEDES-BENZ,B-CLASS E-CELL,2017 Mercedes-Benz B-Class E-Cell 4 DR FWD,11655
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Standard,20,6,0,2017,MERCEDES-BENZ,C-CLASS,2017 Mercedes-Benz C-Class 2 DR 4WD,11758
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Standard,20,6,0,2017,MERCEDES-BENZ,C-CLASS,2017 Mercedes-Benz C-Class 2 DR RWD,11656
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09248P082.jpg,5,4,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09248P083.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09248C021.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09327P108.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09327C013.wmv,4,Not Rated,0.11,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09169P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09169C014.wmv,,Optional,Optional,Standard,20,6,0,2017,MERCEDES-BENZ,C-CLASS,2017 Mercedes-Benz C-Class 4 DR 4WD,11188
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09248P082.jpg,5,4,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09248P083.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09248C021.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09327P108.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09327C013.wmv,4,Not Rated,0.11,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09169P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09169C014.wmv,,Optional,Optional,Standard,20,6,0,2017,MERCEDES-BENZ,C-CLASS,2017 Mercedes-Benz C-Class 4 DR RWD,11189
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Standard,20,6,0,2017,MERCEDES-BENZ,C-CLASS,2017 Mercedes-Benz C-Class C 4WD,11659
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Standard,20,6,0,2017,MERCEDES-BENZ,C-CLASS,2017 Mercedes-Benz C-Class C RWD,11658
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Standard,20,6,0,2017,MERCEDES-BENZ,C-CLASS HYBRID,2017 Mercedes-Benz C-Class Hybrid 4 DR RWD,11660
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,4,3,0,2017,MERCEDES-BENZ,CLA-CLASS,2017 Mercedes-Benz CLA-Class 4 DR 4WD,11664
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,4,3,0,2017,MERCEDES-BENZ,CLA-CLASS,2017 Mercedes-Benz CLA-Class 4 DR FWD,11663
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Standard,0,0,0,2017,MERCEDES-BENZ,CLS-CLASS,2017 Mercedes-Benz CLS-Class 4 DR 4WD,11666
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Standard,0,0,0,2017,MERCEDES-BENZ,CLS-CLASS,2017 Mercedes-Benz CLS-Class 4 DR RWD,11665
0,,5,5,5,5,,,,,,,5,5,5,,,,,,,5,Not Rated,0.097,0,,,5,,,,,,Standard,Optional,,12,13,0,2017,MERCEDES-BENZ,E-CLASS,2017 Mercedes-Benz E-CLASS SW 4WD,11672
0,,5,5,5,5,,,,,,,5,5,5,,,,,,,5,Not Rated,0.097,0,,,5,,,,,,Standard,Optional,,12,13,0,2017,MERCEDES-BENZ,E-CLASS,2017 Mercedes-Benz E-CLASS SW RWD,11671
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,12,13,0,2017,MERCEDES-BENZ,E-CLASS,2017 Mercedes-Benz E-Class 2 DR 4WD,11667
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,12,13,0,2017,MERCEDES-BENZ,E-CLASS,2017 Mercedes-Benz E-Class 2 DR RWD,11668
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09991P085.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09991P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09991C019.wmv,5,5,5,These ratings do not apply to vehicles with optional torso side air bags in the second row,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09996P105.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09996C011.wmv,5,Not Rated,0.097,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09994P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09994C013.wmv,,Standard,Optional,,12,13,0,2017,MERCEDES-BENZ,E-CLASS,2017 Mercedes-Benz E-Class 4 DR 4WD,11669
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09991P085.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09991P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09991C019.wmv,5,5,5,These ratings do not apply to vehicles with optional torso side air bags in the second row,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09996P105.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09996C011.wmv,5,Not Rated,0.097,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09994P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09994C013.wmv,,Standard,Optional,,12,13,0,2017,MERCEDES-BENZ,E-CLASS,2017 Mercedes-Benz E-Class 4 DR RWD,11670
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,MERCEDES-BENZ,G-CLASS,2017 Mercedes-Benz G-Class SUV AWD,11765
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Optional,5,3,0,2017,MERCEDES-BENZ,GLA-CLASS,2017 Mercedes-Benz GLA-Class 4 DR 4WD,11675
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Optional,5,3,0,2017,MERCEDES-BENZ,GLA-CLASS,2017 Mercedes-Benz GLA-Class 4 DR FWD,11676
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Standard,18,5,0,2017,MERCEDES-BENZ,GLC-CLASS,2017 Mercedes-Benz GLC-Class SUV 4WD,11678
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Standard,18,5,0,2017,MERCEDES-BENZ,GLC-CLASS,2017 Mercedes-Benz GLC-Class SUV RWD,11677
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Standard,18,5,0,2017,MERCEDES-BENZ,GLC-CLASS COUPE,2017 Mercedes-Benz GLC-Class Coupe 4 DR 4WD,11679
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Standard,18,5,0,2017,MERCEDES-BENZ,GLC-CLASS COUPE,2017 Mercedes-Benz GLC-Class Coupe 4 DR RWD,11680
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,4,Not Rated,0.179,0,,,Not Rated,,,,,,Optional,Optional,Standard,7,5,0,2017,MERCEDES-BENZ,GLE-CLASS,2017 Mercedes-Benz GLE-Class SUV 4WD,11191
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,4,Not Rated,0.198,0,,,Not Rated,,,,,,Optional,Optional,Standard,7,5,0,2017,MERCEDES-BENZ,GLE-CLASS,2017 Mercedes-Benz GLE-Class SUV RWD,11190
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Standard,7,5,0,2017,MERCEDES-BENZ,GLE-CLASS COUPE,2017 Mercedes-Benz GLE-Class Coupe 4 DR 4WD,11681
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Standard,7,5,0,2017,MERCEDES-BENZ,GLE-CLASS COUPE,2017 Mercedes-Benz GLE-Class Coupe 4 DR RWD,11682
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Standard,7,5,0,2017,MERCEDES-BENZ,GLE-CLASS HYBRID,2017 Mercedes-Benz GLE-Class Hybrid SUV 4WD,11683
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Standard,7,5,0,2017,MERCEDES-BENZ,GLE-CLASS HYBRID,2017 Mercedes-Benz GLE-Class Hybrid SUV RWD,11684
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,Standard,9,4,0,2017,MERCEDES-BENZ,GLS-CLASS,2017 Mercedes-Benz GLS-Class SUV 4WD,11685
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,3,4,0,2017,MERCEDES-BENZ,S-CLASS,2017 Mercedes-Benz S-Class 4 DR 4WD,11687
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,1,4,0,2017,MERCEDES-BENZ,S-CLASS,2017 Mercedes-Benz S-Class 4 DR RWD,11686
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,3,4,0,2017,MERCEDES-BENZ,S-CLASS,2017 Mercedes-Benz S-Class C 4WD,11688
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,3,4,0,2017,MERCEDES-BENZ,S-CLASS HYBRID,2017 Mercedes-Benz S-Class Hybrid 4 DR 4WD,11691
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,3,4,0,2017,MERCEDES-BENZ,S-CLASS HYBRID,2017 Mercedes-Benz S-Class Hybrid 4 DR RWD,11690
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,0,1,0,2017,MERCEDES-BENZ,SL-CLASS,2017 Mercedes-Benz SL-Class C RWD,11692
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,0,1,0,2017,MERCEDES-BENZ,SLC-CLASS,2017 Mercedes-Benz SLC-Class C RWD,11693
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,1,2,0,2017,MERCEDES-MAYBACH,S-CLASS,2017 Mercedes-Maybach S-Class 4 DR 4WD,11804
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,1,2,0,2017,MERCEDES-MAYBACH,S-CLASS,2017 Mercedes-Maybach S-Class 4 DR RWD,11805
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,1,3,0,2017,MINI,CLUBMAN,2017 Mini Clubman 5 HB FWD,11479
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,1,3,0,2017,MINI,CLUBMAN ALL4,2017 Mini Clubman All4 5 HB AWD,11480
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,MINI,CONVERTIBLE,2017 Mini Convertible C FWD,11478
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v08755P082.jpg,4,4,4,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v08755P083.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v08755C020.wmv,4,5,3,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09255P105.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09255C014.wmv,4,Not Rated,0.111,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v09062P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v09062C014.wmv,,,,,0,0,0,2017,MINI,HARDTOP,2017 Mini Hardtop 3 HB FWD,11107
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2017,MINI,HARDTOP,2017 Mini Hardtop 5 HB FWD,11477
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v07863P082.jpg,4,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v07863P081.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v07863C016.wmv,3,5,2,,,,"Due to the intrusion of the left rear door during the side impact test, the interior door panel struck the torso of the rear passenger dummy, causing a high lower spine acceleration. High lower spine accelerations, in excess of 82 g's, indicate a higher likelihood of thoracic injury.

",http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v07868P111.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v07868C012.wmv,4,Not Rated,0.147,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2017/v07870P078.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2017/v07870C023.wmv,Standard,,,,0,0,0,2017,MITSUBISHI,IMIEV,2017 Mitsubishi i-MiEV 5 HB RWD,11001
